airplaneID AirlineID fromAirport toAirport
32198 42197 IB AGP HAJ
32199 42198 IB AGP HAM
32200 42199 IB AGP LCY
32201 42200 IB AGP LGW
32202 42201 IB AGP LPA
32203 42202 IB AGP LYS
32204 42203 IB AGP MAD
32205 42204 IB AGP MLN
32206 42205 IB AGP MUC
32207 42206 IB AGP NTE
32208 42207 IB AGP ORY
32209 42208 IB AGP OVD
32210 42209 IB AGP PMI
32211 42210 IB AGP SCQ
32212 42211 IB AGP TFN
32213 42212 IB AGP TLS
32214 42213 IB AGP VLC
32215 42214 IB ALC AMS
32216 42215 IB ALC BCN
32217 42216 IB ALC BIO
32218 42217 IB ALC BRU
32219 42218 IB ALC CPH
32220 42219 IB ALC CWL
32221 42220 IB ALC DME
32222 42221 IB ALC FCO
32223 42222 IB ALC IBZ
32224 42223 IB ALC LGW
32225 42224 IB ALC LPA
32226 42225 IB ALC MAD
32227 42226 IB ALC ORN
32228 42227 IB ALC ORY
32229 42228 IB ALC PMI
32230 42229 IB ALG BCN
32231 42230 IB ALG MAD
32232 42231 IB AMM BCN
32233 42232 IB AMM MAD
32234 42233 IB AMS AGP
32235 42234 IB AMS ALC
32236 42235 IB AMS BCN
32237 42236 IB AMS BIO
32238 42237 IB AMS IBZ
32239 42238 IB AMS PMI
32240 42239 IB AMS SVQ
32241 42240 IB AMS VLC
32242 42241 IB ANU LGW
32243 42242 IB ANU PUJ
32244 42243 IB ANU SKB
32245 42244 IB ANU TAB
32246 42245 IB AQP LIM
32247 42246 IB ARN BCN
32248 42247 IB ARN LHR
32249 42248 IB ARN MAD
32250 42249 IB ATH BCN
32251 42250 IB ATL LHR
32252 42251 IB ATL MIA
32253 42252 IB ATL ORD
32254 42253 IB AUH LHR
32255 42254 IB AUH MCT
32256 42255 IB AUS LHR
32257 42256 IB BAH DOH
32258 42257 IB BAH LHR
32259 42258 IB BCN AAL
32260 42259 IB BCN ACE
32261 42260 IB BCN AGP
32262 42261 IB BCN ALC
32263 42262 IB BCN ALG
32264 42263 IB BCN AMM
32265 42264 IB BCN AMS
32266 42265 IB BCN ARN
32267 42266 IB BCN ATH
32268 42267 IB BCN BES
32269 42268 IB BCN BGO
32270 42269 IB BCN BIO
32271 42270 IB BCN BJL
32272 42271 IB BCN BLQ
32273 42272 IB BCN BOD
32274 42273 IB BCN BRI
32275 42274 IB BCN BRU
32276 42275 IB BCN CDG
32277 42276 IB BCN CMN
32278 42277 IB BCN CPH
32279 42278 IB BCN CTA
32280 42279 IB BCN CWL
32281 42280 IB BCN DBV
32282 42281 IB BCN DKR
32283 42282 IB BCN DME
32284 42283 IB BCN DRS
32285 42284 IB BCN DTM
32286 42285 IB BCN DUS
32287 42286 IB BCN EAS
32288 42287 IB BCN EDI
32289 42288 IB BCN FCO
32290 42289 IB BCN FEZ
32291 42290 IB BCN FLR
32292 42291 IB BCN FRA
32293 42292 IB BCN FUE
32294 42293 IB BCN GOA
32295 42294 IB BCN GOT
32296 42295 IB BCN GRX
32297 42296 IB BCN HAJ
32298 42297 IB BCN HAM
32299 42298 IB BCN HEL
32300 42299 IB BCN IBZ
32301 42300 IB BCN IEV
32302 42301 IB BCN JFK
32303 42302 IB BCN KBP
32304 42303 IB BCN LCG
32305 42304 IB BCN LED
32306 42305 IB BCN LEI
32307 42306 IB BCN LEJ
32308 42307 IB BCN LEN
32309 42308 IB BCN LGW
32310 42309 IB BCN LHR
32311 42310 IB BCN LIL
32312 42311 IB BCN LIS
32313 42312 IB BCN LPA
32314 42313 IB BCN LUX
32315 42314 IB BCN LYS
32316 42315 IB BCN MAD
32317 42316 IB BCN MAH
32318 42317 IB BCN MIA
32319 42318 IB BCN MLA
32320 42319 IB BCN MRS
32321 42320 IB BCN MUC
32322 42321 IB BCN MXP
32323 42322 IB BCN NAP
32324 42323 IB BCN NCE
32325 42324 IB BCN NDR
32326 42325 IB BCN NTE
32327 42326 IB BCN NUE
32328 42327 IB BCN OPO
32329 42328 IB BCN ORN
32330 42329 IB BCN ORY
32331 42330 IB BCN OSL
32332 42331 IB BCN OTP
32333 42332 IB BCN OVD
32334 42333 IB BCN PMI
32335 42334 IB BCN PMO
32336 42335 IB BCN PRG
32337 42336 IB BCN PSA
32338 42337 IB BCN RAK
32339 42338 IB BCN RGS
32340 42339 IB BCN RNS
32341 42340 IB BCN SCQ
32342 42341 IB BCN SDR
32343 42342 IB BCN SLM
32344 42343 IB BCN STR
32345 42344 IB BCN SVG
32346 42345 IB BCN SVQ
32347 42346 IB BCN TFN
32348 42347 IB BCN TFS
32349 42348 IB BCN TLS
32350 42349 IB BCN TLV
32351 42350 IB BCN TNG
32352 42351 IB BCN TRN
32353 42352 IB BCN TXL
32354 42353 IB BCN VCE
32355 42354 IB BCN VGO
32356 42355 IB BCN VIE
32357 42356 IB BCN VLL
32358 42357 IB BCN WAW
32359 42358 IB BCN XRY
32360 42359 IB BCN ZAG
32361 42360 IB BCN ZRH
32362 42361 IB BDA LGW
32363 42362 IB BES BCN
32364 42363 IB BGI LGW
32365 42364 IB BGO BCN
32366 42365 IB BHD LHR
32367 42366 IB BIO ACE
32368 42367 IB BIO AGP
32369 42368 IB BIO ALC
32370 42369 IB BIO AMS
32371 42370 IB BIO BCN
32372 42371 IB BIO FUE
32373 42372 IB BIO IBZ
32374 42373 IB BIO LCG
32375 42374 IB BIO LHR
32376 42375 IB BIO LPA
32377 42376 IB BIO MAD
32378 42377 IB BIO MXP
32379 42378 IB BIO ORY
32380 42379 IB BIO PMI
32381 42380 IB BIO SCQ
32382 42381 IB BIO SVQ
32383 42382 IB BIO TFN
32384 42383 IB BIO TXL
32385 42384 IB BIO VGO
32386 42385 IB BIO VLC
32387 42386 IB BJL BCN
32388 42387 IB BKK LHR
32389 42388 IB BLQ BCN
32390 42389 IB BLQ MAD
32391 42390 IB BLQ ORY
32392 42391 IB BOD BCN
32393 42392 IB BOD MAD
32394 42393 IB BOD PMI
32395 42394 IB BOG MAD
32396 42395 IB BOS LHR
32397 42396 IB BOS MAD
32398 42397 IB BRI BCN
32399 42398 IB BRI FLR
32400 42399 IB BRU AGP
32401 42400 IB BRU ALC
32402 42401 IB BRU BCN
32403 42402 IB BRU FCO
32404 42403 IB BRU IBZ
32405 42404 IB BRU LIS
32406 42405 IB BRU MAD
32407 42406 IB BRU OPO
32408 42407 IB BRU PMI
32409 42408 IB BRU SCQ
32410 42409 IB BRU VCE
32411 42410 IB BRU VLC
32412 42411 IB BUD LHR
32413 42412 IB BWI LHR
32414 42413 IB CAG FLR
32415 42414 IB CCS MAD
32416 42415 IB CDG BCN
32417 42416 IB CDG DFW
32418 42417 IB CDG JFK
32419 42418 IB CDG MIA
32420 42419 IB CDG ORD
32421 42420 IB CDG OVD
32422 42421 IB CDG SCQ
32423 42422 IB CLO BOG
32424 42423 IB CMN AGP
32425 42424 IB CMN BCN
32426 42425 IB CMN MAD
32427 42426 IB CMN VLC
32428 42427 IB CPH AGP
32429 42428 IB CPH ALC
32430 42429 IB CPH BCN
32431 42430 IB CPH FLR
32432 42431 IB CPH MAD
32433 42432 IB CPT LHR
32434 42433 IB CTA BCN
32435 42434 IB CTA FCO
32436 42435 IB CTA FLR
32437 42436 IB CUZ JUL
32438 42437 IB CWL AGP
32439 42438 IB CWL ALC
32440 42439 IB CWL BCN
32441 42440 IB DBV BCN
32442 42441 IB DEN LHR
32443 42442 IB DFW CDG
32444 42443 IB DFW FRA
32445 42444 IB DFW LHR
32446 42445 IB DFW MAD
32447 42446 IB DKR BCN
32448 42447 IB DKR LPA
32449 42448 IB DKR MAD
32450 42449 IB DME AGP
32451 42450 IB DME ALC
32452 42451 IB DME BCN
32453 42452 IB DME MAD
32454 42453 IB DME PMI
32455 42454 IB DOH BAH
32456 42455 IB DRS BCN
32457 42456 IB DTM BCN
32458 42457 IB DUB MAD
32459 42458 IB DUB ORD
32460 42459 IB DUS BCN
32461 42460 IB DUS MAD
32462 42461 IB DUS ORD
32463 42462 IB EAS BCN
32464 42463 IB EAS MAD
32465 42464 IB EDI BCN
32466 42465 IB EDI LHR
32467 42466 IB EWR LHR
32468 42467 IB EWR ORY
32469 42468 IB EZE MAD
32470 42469 IB FCO AGP
32471 42470 IB FCO ALC
32472 42471 IB FCO BCN
32473 42472 IB FCO BRU
32474 42473 IB FCO CTA
32475 42474 IB FCO JFK
32476 42475 IB FCO MAD
32477 42476 IB FCO NTE
32478 42477 IB FCO ORD
32479 42478 IB FCO ORY
32480 42479 IB FCO PRG
32481 42480 IB FCO VLC
32482 42481 IB FEZ BCN
32483 42482 IB FLR BCN
32484 42483 IB FLR BRI
32485 42484 IB FLR CAG
32486 42485 IB FLR CPH
32487 42486 IB FLR CTA
32488 42487 IB FLR LGW
32489 42488 IB FLR MAD
32490 42489 IB FLR ORY
32491 42490 IB FLR PMO
32492 42491 IB FLR TXL
32493 42492 IB FRA BCN
32494 42493 IB FRA DFW
32495 42494 IB FRA MAD
32496 42495 IB FUE BCN
32497 42496 IB FUE BIO
32498 42497 IB FUE MAD
32499 42498 IB GIG MAD
32500 42499 IB GLA LHR
32501 42500 IB GOA BCN
32502 42501 IB GOT BCN
32503 42502 IB GOT LHR
32504 42503 IB GRU MAD
32505 42504 IB GRX BCN
32506 42505 IB GRX LCY
32507 42506 IB GRX MAD
32508 42507 IB GRX MLN
32509 42508 IB GRX PMI
32510 42509 IB GUA SAL
32511 42510 IB GVA MAD
32512 42511 IB GYE MAD
32513 42512 IB GYE UIO
32514 42513 IB HAJ AGP
32515 42514 IB HAJ BCN
32516 42515 IB HAM AGP
32517 42516 IB HAM BCN
32518 42517 IB HEL BCN
32519 42518 IB HEL JFK
32520 42519 IB HEL MAD
32521 42520 IB IAD LHR
32522 42521 IB IAH LHR
32523 42522 IB IBZ ALC
32524 42523 IB IBZ AMS
32525 42524 IB IBZ BCN
32526 42525 IB IBZ BIO
32527 42526 IB IBZ BRU
32528 42527 IB IBZ LCY
32529 42528 IB IBZ LHR
32530 42529 IB IBZ MAD
32531 42530 IB IBZ ORY
32532 42531 IB IBZ PMI
32533 42532 IB IBZ VLC
32534 42533 IB IEV BCN
32535 42534 IB ILD PMI
32536 42535 IB JFK BCN
32537 42536 IB JFK CDG
32538 42537 IB JFK FCO
32539 42538 IB JFK HEL
32540 42539 IB JFK LCY
32541 42540 IB JFK LHR
32542 42541 IB JFK MAD
32543 42542 IB JFK MAN
32544 42543 IB JFK MXP
32545 42544 IB JFK ORY
32546 42545 IB JUL AQP
32547 42546 IB KBP BCN
32548 42547 IB KBP MAD
32549 42548 IB KIN LGW
32550 42549 IB LAD LHR
32551 42550 IB LAD MAD
32552 42551 IB LAS LHR
32553 42552 IB LAX LHR
32554 42553 IB LAX MAD
32555 42554 IB LBA LHR
32556 42555 IB LCG BCN
32557 42556 IB LCG BIO
32558 42557 IB LCG LHR
32559 42558 IB LCG MAD
32560 42559 IB LCG SVQ
32561 42560 IB LCY AGP
32562 42561 IB LCY GRX
32563 42562 IB LCY IBZ
32564 42563 IB LCY MAD
32565 42564 IB LCY PMI
32566 42565 IB LDE MAD
32567 42566 IB LED BCN
32568 42567 IB LEI BCN
32569 42568 IB LEI MAD
32570 42569 IB LEI MLN
32571 42570 IB LEJ BCN
32572 42571 IB LEN BCN
32573 42572 IB LGW ACE
32574 42573 IB LGW AGP
32575 42574 IB LGW ALC
32576 42575 IB LGW ANU
32577 42576 IB LGW BCN
32578 42577 IB LGW BDA
32579 42578 IB LGW BGI
32580 42579 IB LGW FLR
32581 42580 IB LGW KIN
32582 42581 IB LGW MCO
32583 42582 IB LGW TFS
32584 42583 IB LGW TPA
32585 42584 IB LGW UVF
32586 42585 IB LHR ABZ
32587 42586 IB LHR ARN
32588 42587 IB LHR ATL
32589 42588 IB LHR AUH
32590 42589 IB LHR AUS
32591 42590 IB LHR BAH
32592 42591 IB LHR BCN
32593 42592 IB LHR BEY
32594 42593 IB LHR BHD
32595 42594 IB LHR BIO
32596 42595 IB LHR BKK
32597 42596 IB LHR BOS
32598 42597 IB LHR BUD
32599 42598 IB LHR BWI
32600 42599 IB LHR DEN
32601 42600 IB LHR DFW
32602 42601 IB LHR EDI
32603 42602 IB LHR EWR
32604 42603 IB LHR GLA
32605 42604 IB LHR GOT
32606 42605 IB LHR IAD
32607 42606 IB LHR IAH
32608 42607 IB LHR IBZ
32609 42608 IB LHR JFK
32610 42609 IB LHR LAS
32611 42610 IB LHR LAX
32612 42611 IB LHR LBA
32613 42612 IB LHR LCG
32614 42613 IB LHR MAD
32615 42614 IB LHR MAN
32616 42615 IB LHR MEX
32617 42616 IB LHR MIA
32618 42617 IB LHR NCL
32619 42618 IB LHR ORD
32620 42619 IB LHR ORY
32621 42620 IB LHR OSL
32622 42621 IB LHR PHL
32623 42622 IB LHR PHX
32624 42623 IB LHR PMI
32625 42624 IB LHR RDU
32626 42625 IB LHR RUH
32627 42626 IB LHR SAN
32628 42627 IB LHR SEA
32629 42628 IB LHR SFO
32630 42629 IB LHR SIN
32631 42630 IB LHR WAW
32632 42631 IB LHR YUL
32633 42632 IB LHR YVR
32634 42633 IB LHR YYC
32635 42634 IB LHR YYZ
32636 42635 IB LIL BCN
32637 42636 IB LIM CUZ
32638 42637 IB LIM MAD
32639 42638 IB LIN MAD
32640 42639 IB LIS BCN
32641 42640 IB LIS BRU
32642 42641 IB LIS MAD
32643 42642 IB LIS ORY
32644 42643 IB LOS MAD
32645 42644 IB LPA AGP
32646 42645 IB LPA ALC
32647 42646 IB LPA BCN
32648 42647 IB LPA BIO
32649 42648 IB LPA DKR
32650 42649 IB LPA MAD
32651 42650 IB LPA NKC
32652 42651 IB LPA ORY
32653 42652 IB LPA SCQ
32654 42653 IB LPA SVQ
32655 42654 IB LPA VLC
32656 42655 IB LUX BCN
32657 42656 IB LYS AGP
32658 42657 IB LYS BCN
32659 42658 IB LYS MAD
32660 42659 IB LYS PMI
32661 42660 IB LYS SVQ
32662 42661 IB MAD ACC
32663 42662 IB MAD ACE
32664 42663 IB MAD AGP
32665 42664 IB MAD ALC
32666 42665 IB MAD ALG
32667 42666 IB MAD AMM
32668 42667 IB MAD ARN
32669 42668 IB MAD BCN
32670 42669 IB MAD BIO
32671 42670 IB MAD BLQ
32672 42671 IB MAD BOD
32673 42672 IB MAD BOG
32674 42673 IB MAD BOS
32675 42674 IB MAD BRU
32676 42675 IB MAD CCS
32677 42676 IB MAD CMN
32678 42677 IB MAD CPH
32679 42678 IB MAD DFW
32680 42679 IB MAD DKR
32681 42680 IB MAD DME
32682 42681 IB MAD DUB
32683 42682 IB MAD DUS
32684 42683 IB MAD EAS
32685 42684 IB MAD EZE
32686 42685 IB MAD FCO
32687 42686 IB MAD FLR
32688 42687 IB MAD FRA
32689 42688 IB MAD FUE
32690 42689 IB MAD GIG
32691 42690 IB MAD GRU
32692 42691 IB MAD GRX
32693 42692 IB MAD GUA
32694 42693 IB MAD GVA
32695 42694 IB MAD GYE
32696 42695 IB MAD HEL
32697 42696 IB MAD IBZ
32698 42697 IB MAD JFK
32699 42698 IB MAD KBP
32700 42699 IB MAD LAD
32701 42700 IB MAD LAX
32702 42701 IB MAD LCG
32703 42702 IB MAD LCY
32704 42703 IB MAD LDE
32705 42704 IB MAD LEI
32706 42705 IB MAD LHR
32707 42706 IB MAD LIM
32708 42707 IB MAD LIN
32709 42708 IB MAD LIS
32710 42709 IB MAD LOS
32711 42710 IB MAD LPA
32712 42711 IB MAD LYS
32713 42712 IB MAD MAH
32714 42713 IB MAD MEX
32715 42714 IB MAD MIA
32716 42715 IB MAD MJV
32717 42716 IB MAD MLN
32718 42717 IB MAD MRS
32719 42718 IB MAD MUC
32720 42719 IB MAD MXP
32721 42720 IB MAD NCE
32722 42721 IB MAD NTE
32723 42722 IB MAD OPO
32724 42723 IB MAD ORD
32725 42724 IB MAD ORN
32726 42725 IB MAD ORY
32727 42726 IB MAD OVD
32728 42727 IB MAD PMI
32729 42728 IB MAD PNA
32730 42729 IB MAD PRG
32731 42730 IB MAD PTY
32732 42731 IB MAD RAK
32733 42732 IB MAD RJL
32734 42733 IB MAD SCL
32735 42734 IB MAD SCQ
32736 42735 IB MAD SDR
32737 42736 IB MAD SJO
32738 42737 IB MAD SOF
32739 42738 IB MAD SPC
32740 42739 IB MAD SSG
32741 42740 IB MAD SVQ
32742 42741 IB MAD SXB
32743 42742 IB MAD TFN
32744 42743 IB MAD TFS
32745 42744 IB MAD TLS
32746 42745 IB MAD TLV
32747 42746 IB MAD TNG
32748 42747 IB MAD TRN
32749 42748 IB MAD TXL
32750 42749 IB MAD UIO
32751 42750 IB MAD VCE
32752 42751 IB MAD VGO
32753 42752 IB MAD VIE
32754 42753 IB MAD VLC
32755 42754 IB MAD XRY
32756 42755 IB MAD ZRH
32757 42756 IB MAH BCN
32758 42757 IB MAH MAD
32759 42758 IB MAH PMI
32760 42759 IB MAH VLC
32761 42760 IB MAN JFK
32762 42761 IB MAN LHR
32763 42762 IB MAN ORD
32764 42763 IB MCO LGW
32765 42764 IB MCT AUH
32766 42765 IB MEX MAD
32767 42766 IB MEX MIA
32768 42767 IB MGA SJO
32769 42768 IB MIA ATL
32770 42769 IB MIA BCN
32771 42770 IB MIA CDG
32772 42771 IB MIA LHR
32773 42772 IB MIA MAD
32774 42773 IB MIA MSY
32775 42774 IB MIA MXP
32776 42775 IB MJV MAD
32777 42776 IB MLA BCN
32778 42777 IB MLN AGP
32779 42778 IB MLN GRX
32780 42779 IB MLN LEI
32781 42780 IB MLN MAD
32782 42781 IB MRS BCN
32783 42782 IB MRS MAD
32784 42783 IB MRS PMI
32785 42784 IB MSY MIA
32786 42785 IB MUC AGP
32787 42786 IB MUC BCN
32788 42787 IB MUC MAD
32789 42788 IB MXP BCN
32790 42789 IB MXP BIO
32791 42790 IB MXP JFK
32792 42791 IB MXP MAD
32793 42792 IB MXP MIA
32794 42793 IB NAP BCN
32795 42794 IB NCE BCN
32796 42795 IB NCE MAD
32797 42796 IB NCL LHR
32798 42797 IB NDR BCN
32799 42798 IB NKC LPA
32800 42799 IB NTE AGP
32801 42800 IB NTE BCN
32802 42801 IB NTE FCO
32803 42802 IB NTE MAD
32804 42803 IB NTE SVQ
32805 42804 IB NUE BCN
32806 42805 IB OPO BCN
32807 42806 IB OPO BRU
32808 42807 IB OPO MAD
32809 42808 IB OPO ORY
32810 42809 IB ORD ATL
32811 42810 IB ORD CDG
32812 42811 IB ORD DUB
32813 42812 IB ORD DUS
32814 42813 IB ORD FCO
32815 42814 IB ORD LHR
32816 42815 IB ORD MAD
32817 42816 IB ORD MAN
32818 42817 IB ORD MSY
32819 42818 IB ORN ALC
32820 42819 IB ORN BCN
32821 42820 IB ORN MAD
32822 42821 IB ORY AGP
32823 42822 IB ORY ALC
32824 42823 IB ORY BCN
32825 42824 IB ORY BIO
32826 42825 IB ORY BLQ
32827 42826 IB ORY EWR
32828 42827 IB ORY FCO
32829 42828 IB ORY FLR
32830 42829 IB ORY IBZ
32831 42830 IB ORY JFK
32832 42831 IB ORY LHR
32833 42832 IB ORY LIS
32834 42833 IB ORY LPA
32835 42834 IB ORY MAD
32836 42835 IB ORY OPO
32837 42836 IB ORY PMI
32838 42837 IB ORY RBA
32839 42838 IB ORY SVQ
32840 42839 IB ORY TFN
32841 42840 IB ORY TFS
32842 42841 IB ORY VLC
32843 42842 IB OSL BCN
32844 42843 IB OSL LHR
32845 42844 IB OTP BCN
32846 42845 IB OVD AGP
32847 42846 IB OVD BCN
32848 42847 IB OVD CDG
32849 42848 IB OVD MAD
32850 42849 IB OVD PMI
32851 42850 IB OVD SVQ
32852 42851 IB OVD VLC
32853 42852 IB PHL LHR
32854 42853 IB PHX LHR
32855 42854 IB PMC SCL
32856 42855 IB PMI AGP
32857 42856 IB PMI ALC
32858 42857 IB PMI AMS
32859 42858 IB PMI BCN
32860 42859 IB PMI BIO
32861 42860 IB PMI BOD
32862 42861 IB PMI BRU
32863 42862 IB PMI DME
32864 42863 IB PMI GRX
32865 42864 IB PMI IBZ
32866 42865 IB PMI ILD
32867 42866 IB PMI LCY
32868 42867 IB PMI LHR
32869 42868 IB PMI LYS
32870 42869 IB PMI MAD
32871 42870 IB PMI MAH
32872 42871 IB PMI MRS
32873 42872 IB PMI ORY
32874 42873 IB PMI OVD
32875 42874 IB PMI SCQ
32876 42875 IB PMI SVQ
32877 42876 IB PMI TLS
32878 42877 IB PMI VLC
32879 42878 IB PMO BCN
32880 42879 IB PMO FLR
32881 42880 IB PNA MAD
32882 42881 IB POS UVF
32883 42882 IB PRG BCN
32884 42883 IB PRG FCO
32885 42884 IB PRG MAD
32886 42885 IB PSA BCN
32887 42886 IB PTY MAD
32888 42887 IB PTY MIA
32889 42888 IB PTY SJO
32890 42889 IB PUJ ANU
32891 42890 IB PUQ PMC
32892 42891 IB RAK BCN
32893 42892 IB RAK MAD
32894 42893 IB RBA ORY
32895 42894 IB RDU LHR
32896 42895 IB RGS BCN
32897 42896 IB RJL MAD
32898 42897 IB RNS BCN
32899 42898 IB SAL MAD
32900 42899 IB SAN LHR
32901 42900 IB SCL MAD
32902 42901 IB SCQ AGP
32903 42902 IB SCQ BCN
32904 42903 IB SCQ BIO
32905 42904 IB SCQ BRU
32906 42905 IB SCQ CDG
32907 42906 IB SCQ LPA
32908 42907 IB SCQ MAD
32909 42908 IB SCQ PMI
32910 42909 IB SCQ TFN
32911 42910 IB SDR BCN
32912 42911 IB SDR MAD
32913 42912 IB SEA LHR
32914 42913 IB SFO LHR
32915 42914 IB SIN LHR
32916 42915 IB SIN SYD
32917 42916 IB SJO GUA
32918 42917 IB SJO MAD
32919 42918 IB SJO PTY
32920 42919 IB SKB ANU
32921 42920 IB SLM BCN
32922 42921 IB SOF MAD
32923 42922 IB SPC MAD
32924 42923 IB SSG MAD
32925 42924 IB STR BCN
32926 42925 IB SVG BCN
32927 42926 IB SVQ AMS
32928 42927 IB SVQ BCN
32929 42928 IB SVQ BIO
32930 42929 IB SVQ LCG
32931 42930 IB SVQ LPA
32932 42931 IB SVQ LYS
32933 42932 IB SVQ MAD
32934 42933 IB SVQ NTE
32935 42934 IB SVQ ORY
32936 42935 IB SVQ OVD
32937 42936 IB SVQ PMI
32938 42937 IB SVQ TFN
32939 42938 IB SVQ TLS
32940 42939 IB SVQ VLC
32941 42940 IB SXB MAD
32942 42941 IB SYD SIN
32943 42942 IB TFN AGP
32944 42943 IB TFN BCN
32945 42944 IB TFN BIO
32946 42945 IB TFN MAD
32947 42946 IB TFN ORY
32948 42947 IB TFN SCQ
32949 42948 IB TFN SVQ
32950 42949 IB TFN VLC
32951 42950 IB TFS BCN
32952 42951 IB TFS LGW
32953 42952 IB TFS MAD
32954 42953 IB TFS ORY
32955 42954 IB TFS VGO
32956 42955 IB TLS AGP
32957 42956 IB TLS BCN
32958 42957 IB TLS MAD
32959 42958 IB TLS PMI
32960 42959 IB TLS SVQ
32961 42960 IB TLV BCN
32962 42961 IB TLV MAD
32963 42962 IB TNG BCN
32964 42963 IB TNG MAD
32965 42964 IB TPA LGW
32966 42965 IB TRN BCN
32967 42966 IB TRN MAD
32968 42967 IB TXL BCN
32969 42968 IB TXL BIO
32970 42969 IB TXL FLR
32971 42970 IB TXL MAD
32972 42971 IB UIO GYE
32973 42972 IB UIO MAD
32974 42973 IB UVF GND
32975 42974 IB UVF LGW
32976 42975 IB UVF POS
32977 42976 IB VCE BCN
32978 42977 IB VCE BRU
32979 42978 IB VCE MAD
32980 42979 IB VGO BCN
32981 42980 IB VGO BIO
32982 42981 IB VGO MAD
32983 42982 IB VGO TFS
32984 42983 IB VIE BCN
32985 42984 IB VIE MAD
32986 42985 IB VLC AGP
32987 42986 IB VLC AMS
32988 42987 IB VLC BIO
32989 42988 IB VLC BRU
32990 42989 IB VLC CMN
32991 42990 IB VLC FCO
32992 42991 IB VLC IBZ
32993 42992 IB VLC LPA
32994 42993 IB VLC MAD
32995 42994 IB VLC MAH
32996 42995 IB VLC ORY
32997 42996 IB VLC OVD
32998 42997 IB VLC PMI
32999 42998 IB VLC SVQ
33000 42999 IB VLC TFN
33001 43000 IB VLL BCN
33002 43001 IB WAW BCN
33003 43002 IB WAW LHR
33004 43003 IB XRY BCN
33005 43004 IB XRY MAD
33006 43005 IB YUL LHR
33007 43006 IB YVR LHR
33008 43007 IB YYC LHR
33009 43008 IB YYZ LHR
33010 43009 IB ZAG BCN
33011 43010 IB ZRH BCN
33012 43011 IB ZRH MAD
33013 43012 ID AMQ CGK
33014 43013 ID BPN CGK
33015 43014 ID CGK AMQ
33016 43015 ID CGK BPN
33017 43016 ID CGK DJJ
33018 43017 ID CGK DPS
33019 43018 ID CGK JOG
33020 43019 ID CGK MDC
33021 43020 ID CGK PKU
33022 43021 ID CGK SUB
33023 43022 ID DJJ CGK
33024 43023 ID DPS CGK
33025 43024 ID JOG CGK
33026 43025 ID MDC CGK
33027 43026 ID PKU CGK
33028 43027 ID SUB CGK
33029 43028 IE ATD HIR
33030 43029 IE BNE HIR
33031 43030 IE BNY HIR
33032 43031 IE BNY RNL
33033 43032 IE CHY GZO
33034 43033 IE EGM GZO
33035 43034 IE EGM HIR
33036 43035 IE EGM RBV
33037 43036 IE EGM VAO
33038 43037 IE FRE HIR
33039 43038 IE FRE VAO
33040 43039 IE GZO CHY
33041 43040 IE GZO EGM
33042 43041 IE GZO HIR
33043 43042 IE GZO MUA
33044 43043 IE HIR ATD
33045 43044 IE HIR BNE
33046 43045 IE HIR BNY
33047 43046 IE HIR CHY
33048 43047 IE HIR EGM
33049 43048 IE HIR FRE
33050 43049 IE HIR GZO
33051 43050 IE HIR IRA
33052 43051 IE HIR JJA
33053 43052 IE HIR KGE
33054 43053 IE HIR MUA
33055 43054 IE HIR NAN
33056 43055 IE HIR NNB
33057 43056 IE HIR RBV
33058 43057 IE HIR RNA
33059 43058 IE HIR RNL
33060 43059 IE HIR RUS
33061 43060 IE HIR SCZ
33062 43061 IE HIR VAO
33063 43062 IE HIR VLI
33064 43063 IE IRA HIR
33065 43064 IE IRA NNB
33066 43065 IE IRA RNA
33067 43066 IE JJA HIR
33068 43067 IE KGE GZO
33069 43068 IE KGE MUA
33070 43069 IE MUA EGM
33071 43070 IE MUA GZO
33072 43071 IE MUA HIR
33073 43072 IE MUA KGE
33074 43073 IE NAN HIR
33075 43074 IE NAN VLI
33076 43075 IE NNB HIR
33077 43076 IE NNB IRA
33078 43077 IE RBV HIR
33079 43078 IE RBV MUA
33080 43079 IE RNA HIR
33081 43080 IE RNA IRA
33082 43081 IE RNL BNY
33083 43082 IE RNL HIR
33084 43083 IE RUS HIR
33085 43084 IE SCZ HIR
33086 43085 IE VAO HIR
33087 43086 IE VLI HIR
33088 43087 IE VLI NAN
33089 43088 IG AMM FCO
33090 43089 IG BDS MUC
33091 43090 IG BDS ZRH
33092 43091 IG BGY OMO
33093 43092 IG BLQ CAG
33094 43093 IG BLQ CTA
33095 43094 IG BLQ KIV
33096 43095 IG BLQ OLB
33097 43096 IG BRI TXL
33098 43097 IG BSL CTA
33099 43098 IG CAG BLQ
33100 43099 IG CAG DUS
33101 43100 IG CAG MUC
33102 43101 IG CAG NAP
33103 43102 IG CAG TRN
33104 43103 IG CAG VRN
33105 43104 IG CDG OLB
33106 43105 IG CDG PMO
33107 43106 IG CGN OLB
33108 43107 IG CTA BLQ
33109 43108 IG CTA BSL
33110 43109 IG CTA DUS
33111 43110 IG CTA FCO
33112 43111 IG CTA FRA
33113 43112 IG CTA LIN
33114 43113 IG CTA MLA
33115 43114 IG CTA MUC
33116 43115 IG CTA NAP
33117 43116 IG CTA STR
33118 43117 IG CTA TRN
33119 43118 IG CTA TXL
33120 43119 IG CTA VRN
33121 43120 IG CTA ZRH
33122 43121 IG DKR MXP
